7.868578491210937500e+02,0.000000000000000000e+00,3.138332300159327133e+02
0.000000000000000000e+00,7.874328613281250000e+02,1.994463330669532297e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
