7.971947021484375000e+02,0.000000000000000000e+00,3.277632110864142305e+02
0.000000000000000000e+00,7.960010986328125000e+02,2.221818891041039024e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
