7.973960999574392190e+02,0.000000000000000000e+00,3.147035699279687151e+02
0.000000000000000000e+00,7.987393177568192186e+02,2.044142220786378630e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
