8.099135222858965335e+02,0.000000000000000000e+00,3.253854537096163995e+02
0.000000000000000000e+00,8.103716335036414193e+02,2.242319667065117130e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
